dataset,method,split,traintest,coverage,width,rmse
protein-tertiary-structure,dropout,2,trainval,0.43839444079986395,0.957059068540496,4.414194
protein-tertiary-structure,dropout,2,test,0.4316641154603105,0.9574842401723517,4.535501
protein-tertiary-structure,dropout,3,trainval,0.38190344291372064,0.8936013425195459,4.3901067
protein-tertiary-structure,dropout,3,test,0.38508637655805816,0.897477303359213,4.459384
protein-tertiary-structure,dropout,4,trainval,0.3868114779988823,0.9480879382312589,4.382562
protein-tertiary-structure,dropout,4,test,0.38683577520227425,0.9486898000251646,4.497566
protein-tertiary-structure,ll_dropout,0,trainval,0.15880652136939039,0.378402039461638,4.325997
protein-tertiary-structure,ll_dropout,0,test,0.16028865077629564,0.37403473800003056,4.5118666
protein-tertiary-structure,ll_dropout,1,trainval,0.07656048788784411,0.29049714469394433,4.460491
protein-tertiary-structure,ll_dropout,1,test,0.0756614913623442,0.2929168682027251,4.5876412
protein-tertiary-structure,ll_dropout,2,trainval,0.18106275967636126,0.43838145535938255,4.304598
protein-tertiary-structure,ll_dropout,2,test,0.17012901815001094,0.43550210784037346,4.448779
protein-tertiary-structure,ll_dropout,3,trainval,0.08069101246446533,0.266239046066904,4.5591245
protein-tertiary-structure,ll_dropout,3,test,0.07500546687076318,0.26804443466350164,4.641949
protein-tertiary-structure,ll_dropout,4,trainval,0.11227737687392181,0.3570265186770393,4.30345
protein-tertiary-structure,ll_dropout,4,test,0.10999343975508419,0.35648672300386247,4.419401
wine-quality-red,ensemble,0,trainval,0.4510076441973593,0.69844517207925,0.5165932126870687
wine-quality-red,ensemble,0,test,0.35,0.7036023862489754,0.6148152684708124
wine-quality-red,ensemble,1,trainval,0.6018068102849201,0.7493857150160248,0.43441489229006863
wine-quality-red,ensemble,1,test,0.4125,0.809829855614726,0.6239897014804702
wine-quality-red,ensemble,2,trainval,0.42043085476025016,0.6801840104356253,0.5047510797495448
wine-quality-red,ensemble,2,test,0.34375,0.7113027781676001,0.7246958683197666
wine-quality-red,ensemble,3,trainval,0.30090340514246006,0.5058285465587967,0.5616026389382824
wine-quality-red,ensemble,3,test,0.3125,0.5254300425067183,0.6139102688846261
wine-quality-red,ensemble,4,trainval,0.4405837387074357,0.8666343144047878,0.605365736370203
wine-quality-red,ensemble,4,test,0.43125,0.8722965861802789,0.5987796987131081
wine-quality-red,ensemble,5,trainval,0.6031966643502432,0.7646030569870116,0.43496663887477577
wine-quality-red,ensemble,5,test,0.50625,0.8630670532195399,0.6567296677642714
wine-quality-red,ensemble,6,trainval,0.42112578179291177,0.6811553948495043,0.5168207208448936
wine-quality-red,ensemble,6,test,0.34375,0.7422062543661617,0.6591683631307095
wine-quality-red,ensemble,7,trainval,0.4419735927727589,0.8135636087507578,0.5845927065393027
wine-quality-red,ensemble,7,test,0.4,0.8562901642627456,0.7092232889743805
wine-quality-red,ensemble,8,trainval,0.5858234885337039,0.7638481185253999,0.44473840744555787
wine-quality-red,ensemble,8,test,0.54375,0.817176426780161,0.5851647277569993
wine-quality-red,ensemble,9,trainval,0.43710910354412785,0.6730562576505298,0.5076397967841826
wine-quality-red,ensemble,9,test,0.3375,0.7538050292316786,0.6703203822923728
wine-quality-red,ensemble,10,trainval,0.33634468380820015,0.7706973989077162,0.6550665399759674
wine-quality-red,ensemble,10,test,0.3125,0.8194436207260681,0.678973298222999
wine-quality-red,ensemble,11,trainval,0.6115357887421821,0.7504705585239256,0.4335160598196006
wine-quality-red,ensemble,11,test,0.50625,0.8064784409315084,0.6678911212543099
wine-quality-red,ensemble,12,trainval,0.5983321751216122,0.7733729175154251,0.4294523811267129
wine-quality-red,ensemble,12,test,0.36875,0.8550943719470456,0.6968474438555383
wine-quality-red,ensemble,13,trainval,0.5705350938151494,0.7363339558443036,0.4416125059574564
wine-quality-red,ensemble,13,test,0.5125,0.7688966121542269,0.6065187284031219
wine-quality-red,ensemble,14,trainval,0.4127866574009729,0.8046485940961186,0.58915335083485
wine-quality-red,ensemble,14,test,0.35,0.8524621324859023,0.6488207116612431
wine-quality-red,ensemble,15,trainval,0.43988881167477417,0.6761808584334279,0.520501309899876
wine-quality-red,ensemble,15,test,0.36875,0.6727263029235967,0.573727681807078
wine-quality-red,ensemble,16,trainval,0.3898540653231411,0.798362286100538,0.590198813658715
wine-quality-red,ensemble,16,test,0.2875,0.7818516224163724,0.6296837130283011
wine-quality-red,ensemble,17,trainval,0.37109103544127864,0.6769363163345968,0.5559241654632241
wine-quality-red,ensemble,17,test,0.3375,0.7331843489051878,0.6100492980856684
wine-quality-red,ensemble,18,trainval,0.42112578179291177,0.666546878186637,0.5150601670652106
wine-quality-red,ensemble,18,test,0.3625,0.735248370679199,0.6350783106222366
wine-quality-red,ensemble,19,trainval,0.5774843641417651,0.7527149830833411,0.43160647130588126
wine-quality-red,ensemble,19,test,0.45,0.8446342759829264,0.6556369859132419
wine-quality-red,dropout,0,trainval,0.4252953439888812,0.8806183878053365,0.57912487
wine-quality-red,dropout,0,test,0.38125,0.8613373968388363,0.6502722
wine-quality-red,dropout,1,trainval,0.6226546212647672,1.0511966359985443,0.48715797
wine-quality-red,dropout,1,test,0.5375,1.048734937005951,0.6498721
wine-quality-red,dropout,2,trainval,0.6108408617095205,1.037819160784505,0.48691654
wine-quality-red,dropout,2,test,0.51875,1.0503639359497845,0.74318945
wine-quality-red,dropout,3,trainval,0.42043085476025016,0.8375250022120284,0.5664482
wine-quality-red,dropout,3,test,0.35625,0.8105801327905515,0.6307488
wine-quality-red,dropout,4,trainval,0.2661570535093815,0.584436385484944,0.5857851
wine-quality-red,dropout,4,test,0.21875,0.5729358420376589,0.60077554
wine-quality-red,dropout,5,trainval,0.5184155663655317,0.948065288563959,0.5596072
wine-quality-red,dropout,5,test,0.45,0.9518765489873415,0.6634386
wine-quality-red,dropout,6,trainval,0.32661570535093815,0.765649585940128,0.5909803
wine-quality-red,dropout,6,test,0.25625,0.7663434481663427,0.6874051
wine-quality-red,dropout,7,trainval,0.30298818624044477,0.596347109268981,0.5803317
wine-quality-red,dropout,7,test,0.2625,0.6128214987202535,0.71672875
wine-quality-red,dropout,8,trainval,0.428769979152189,0.8755448315408493,0.57314247
wine-quality-red,dropout,8,test,0.4625,0.8311176001262067,0.584674
wine-quality-red,dropout,9,trainval,0.5705350938151494,1.0017601682607542,0.50883377
wine-quality-red,dropout,9,test,0.475,1.0007990355167506,0.6975096
wine-quality-red,dropout,10,trainval,0.3050729673384295,0.568656199825226,0.5805082
wine-quality-red,dropout,10,test,0.29375,0.6152171791664492,0.725286
wine-quality-red,dropout,11,trainval,0.4405837387074357,0.8886432790529634,0.5642085
wine-quality-red,dropout,11,test,0.3875,0.8433479550569218,0.69368637
wine-quality-red,dropout,12,trainval,0.325225851285615,0.7121326254753707,0.5788394
wine-quality-red,dropout,12,test,0.35625,0.7361870562607942,0.6895212
wine-quality-red,dropout,13,trainval,0.0778318276580959,0.4523700462512254,0.6932826
wine-quality-red,dropout,13,test,0.10625,0.47242785336400955,0.6433941
wine-quality-red,dropout,14,trainval,0.2696316886726894,0.7378940214632926,0.6237306
wine-quality-red,dropout,14,test,0.26875,0.7824284721123028,0.6741977
wine-quality-red,dropout,15,trainval,0.3863794301598332,0.8048817202060359,0.58620864
wine-quality-red,dropout,15,test,0.39375,0.8038192321857834,0.61991495
wine-quality-red,dropout,16,trainval,0.3314801945795691,0.6143737554449701,0.5746996
wine-quality-red,dropout,16,test,0.2625,0.5814551480749286,0.6318783
wine-quality-red,dropout,17,trainval,0.28422515635858236,0.5747145422997081,0.58518153
wine-quality-red,dropout,17,test,0.31875,0.5878453877579015,0.63306504
wine-quality-red,dropout,18,trainval,0.3481584433634468,0.6192250547199016,0.5733585
wine-quality-red,dropout,18,test,0.275,0.6176797112735098,0.67302436
wine-quality-red,dropout,19,trainval,0.6164002779708131,1.0710913213593833,0.49385926
wine-quality-red,dropout,19,test,0.55,1.134107429649957,0.6997377
wine-quality-red,ll_dropout,0,trainval,0.231410701876303,0.27439298549489244,0.47193927
wine-quality-red,ll_dropout,0,test,0.21875,0.27700284866954517,0.63525355
wine-quality-red,ll_dropout,1,trainval,0.2098679638637943,0.2206804847307378,0.460051
wine-quality-red,ll_dropout,1,test,0.0875,0.22320187089126237,0.6279652
wine-quality-red,ll_dropout,2,trainval,0.15983321751216123,0.3172538280017207,0.539002
wine-quality-red,ll_dropout,2,test,0.20625,0.3266269508557032,0.7368455
wine-quality-red,ll_dropout,3,trainval,0.1535788742182071,0.30590609158074644,0.54950535
wine-quality-red,ll_dropout,3,test,0.11875,0.30058849592360737,0.6402031
wine-quality-red,ll_dropout,4,trainval,0.2286309937456567,0.4686225256889675,0.5848296
wine-quality-red,ll_dropout,4,test,0.1875,0.45818729240034217,0.59696996
wine-quality-red,ll_dropout,5,trainval,0.18207088255733148,0.25793000436746627,0.48559174
wine-quality-red,ll_dropout,5,test,0.19375,0.27102410293099966,0.6846523
wine-quality-red,ll_dropout,6,trainval,0.1723419041000695,0.3679696643748497,0.6235026
wine-quality-red,ll_dropout,6,test,0.1125,0.358694183116737,0.6985495
wine-quality-red,ll_dropout,7,trainval,0.23002084781097984,0.38627104071062346,0.54064566
wine-quality-red,ll_dropout,7,test,0.1875,0.40829268009462605,0.7121598
wine-quality-red,ll_dropout,8,trainval,0.2050034746351633,0.3573886864035161,0.5449961
wine-quality-red,ll_dropout,8,test,0.1875,0.3458994985004123,0.58351594
wine-quality-red,ll_dropout,9,trainval,0.11535788742182071,0.30538893680202966,0.59364104
wine-quality-red,ll_dropout,9,test,0.10625,0.29957845949202067,0.69916546
wine-quality-red,ll_dropout,10,trainval,0.21403752605976373,0.4647812134809296,0.64715445
wine-quality-red,ll_dropout,10,test,0.23125,0.4955223881441546,0.69522005
wine-quality-red,ll_dropout,11,trainval,0.16886726893676163,0.25092809974507796,0.46646667
wine-quality-red,ll_dropout,11,test,0.14375,0.24023879944536458,0.6614517
wine-quality-red,ll_dropout,12,trainval,0.15427380125086865,0.23631867570561677,0.441512
wine-quality-red,ll_dropout,12,test,0.09375,0.22397588768518226,0.6951938
wine-quality-red,ll_dropout,13,trainval,0.18763029881862406,0.35703543589374015,0.5534327
wine-quality-red,ll_dropout,13,test,0.1875,0.33965940504884534,0.63041335
wine-quality-red,ll_dropout,14,trainval,0.18971507991660877,0.6205593084768388,0.6845936
wine-quality-red,ll_dropout,14,test,0.19375,0.6235345506388079,0.6900312
wine-quality-red,ll_dropout,15,trainval,0.15983321751216123,0.3335387242566771,0.58864087
wine-quality-red,ll_dropout,15,test,0.14375,0.2875612762629693,0.60661733
wine-quality-red,ll_dropout,16,trainval,0.1695621959694232,0.2503676139362214,0.4755729
wine-quality-red,ll_dropout,16,test,0.0875,0.24087828131353253,0.6274148
wine-quality-red,ll_dropout,17,trainval,0.22098679638637944,0.4401311934142137,0.59074444
wine-quality-red,ll_dropout,17,test,0.23125,0.4558963208458219,0.6164473
wine-quality-red,ll_dropout,18,trainval,0.20083391243919388,0.40026968214894604,0.6008006
wine-quality-red,ll_dropout,18,test,0.15625,0.38657923410841566,0.6329835
wine-quality-red,ll_dropout,19,trainval,0.18276580958999306,0.4027438352756783,0.5340445
wine-quality-red,ll_dropout,19,test,0.15625,0.39958543733131274,0.6397197
yacht,ensemble,0,trainval,0.9819494584837545,0.4658697579537029,2.998813040760779
yacht,ensemble,0,test,0.967741935483871,0.4303931020037521,2.9965296703939344
yacht,ensemble,1,trainval,0.9061371841155235,0.475187556079447,3.54772259180659
yacht,ensemble,1,test,0.9354838709677419,0.4689541562505088,3.6107843215640236
yacht,ensemble,2,trainval,0.9494584837545126,0.5171433228297014,3.915462097591492
yacht,ensemble,2,test,0.9354838709677419,0.4434750469254647,3.1126351642779073
yacht,ensemble,3,trainval,0.9566787003610109,0.4350133096126218,2.900682350462601
yacht,ensemble,3,test,0.8387096774193549,0.4877792943851085,3.54162505724076
yacht,ensemble,4,trainval,0.8953068592057761,0.4424794691597132,3.0293094812097086
yacht,ensemble,4,test,0.9354838709677419,0.43906538933633427,3.3949229340412925
yacht,ensemble,5,trainval,0.8880866425992779,0.47042986922978114,3.0840074697589572
yacht,ensemble,5,test,0.9354838709677419,0.46383955680678596,2.7336652403572317
yacht,ensemble,6,trainval,0.9819494584837545,0.4337715579396124,3.126884375931493
yacht,ensemble,6,test,0.967741935483871,0.3619845689318037,1.9347256848111494
yacht,ensemble,7,trainval,0.9602888086642599,0.5057940543150359,3.282898462924815
yacht,ensemble,7,test,0.9354838709677419,0.4730524759963706,3.318040685754919
yacht,ensemble,8,trainval,0.9025270758122743,0.3819181951141125,3.2077069821697073
yacht,ensemble,8,test,1.0,0.38571917671198547,2.7223582692465063
yacht,ensemble,9,trainval,0.9675090252707581,0.37893702401577595,2.71220569582782
yacht,ensemble,9,test,0.967741935483871,0.3369783725896109,2.097524710242131
yacht,ensemble,10,trainval,0.8592057761732852,0.38051781793267614,2.9498073277534878
yacht,ensemble,10,test,0.8709677419354839,0.5011511708578058,3.6514622122207308
yacht,ensemble,11,trainval,0.9169675090252708,0.49778332010479365,3.423215320725716
yacht,ensemble,11,test,0.9354838709677419,0.4213374161741811,3.3171889818534397
yacht,ensemble,12,trainval,0.9314079422382672,0.40562393252075657,3.0982809024850293
yacht,ensemble,12,test,0.8709677419354839,0.4149133334289183,3.503291233517294
yacht,ensemble,13,trainval,0.9025270758122743,0.4498426495782105,3.055314101799799
yacht,ensemble,13,test,0.9354838709677419,0.46505014221305263,3.2006113633646898
yacht,ensemble,14,trainval,0.9458483754512635,0.44282000282745104,2.971057717401161
yacht,ensemble,14,test,0.9032258064516129,0.4579851644684863,3.1630642279624093
yacht,ensemble,15,trainval,0.9422382671480144,0.5211057347725551,3.447287765131291
yacht,ensemble,15,test,0.9032258064516129,0.5062139503589005,2.9978561866151723
yacht,ensemble,16,trainval,0.9061371841155235,0.4000065368670432,2.9916529483547456
yacht,ensemble,16,test,0.8387096774193549,0.3522042658080543,2.4984026257608973
yacht,ensemble,17,trainval,0.9566787003610109,0.49367251678531004,3.468718824616845
yacht,ensemble,17,test,0.9354838709677419,0.4243019260627119,3.3641546902038906
yacht,ensemble,18,trainval,0.8844765342960289,0.4682911169570951,3.2474941498725385
yacht,ensemble,18,test,0.8709677419354839,0.5070829204113538,3.549660376677164
yacht,ensemble,19,trainval,0.9061371841155235,0.5014648797111922,3.2950682693465296
yacht,ensemble,19,test,0.8387096774193549,0.6085919692537235,4.479731360043705
yacht,dropout,0,trainval,0.4729241877256318,0.6551711549917636,4.861685
yacht,dropout,0,test,0.41935483870967744,0.5737926910512894,4.573335
yacht,dropout,1,trainval,0.4187725631768953,0.6258723617032632,4.459651
yacht,dropout,1,test,0.3225806451612903,0.4757618101388376,4.253216
yacht,dropout,2,trainval,0.26353790613718414,0.5929309073123693,6.0800457
yacht,dropout,2,test,0.22580645161290322,0.38911770824477204,5.613636
yacht,dropout,3,trainval,0.5090252707581228,0.6241390147694441,4.016385
yacht,dropout,3,test,0.5161290322580645,0.806336660562693,5.5016365
yacht,dropout,4,trainval,0.38267148014440433,0.6075412140854014,4.4122133
yacht,dropout,4,test,0.2903225806451613,0.565331470694072,5.2145267
yacht,dropout,5,trainval,0.2924187725631769,0.5825966863107562,4.8245215
yacht,dropout,5,test,0.3870967741935484,0.42749332518571165,3.8482041
yacht,dropout,6,trainval,0.30685920577617326,0.6213366306507673,4.6299605
yacht,dropout,6,test,0.2903225806451613,0.28821488639702775,3.2388208
yacht,dropout,7,trainval,0.33574007220216606,0.6157418563786737,4.3878927
yacht,dropout,7,test,0.25806451612903225,0.4162111230727764,3.8068466
yacht,dropout,8,trainval,0.5703971119133574,0.629193169682241,3.9977927
yacht,dropout,8,test,0.6774193548387096,0.5404362783565769,3.385306
yacht,dropout,9,trainval,0.4043321299638989,0.6968197602405269,5.6242905
yacht,dropout,9,test,0.22580645161290322,0.40035458354106657,4.1190076
yacht,dropout,10,trainval,0.4981949458483754,0.5885570382326658,4.216595
yacht,dropout,10,test,0.41935483870967744,0.80988028977764,5.5012593
yacht,dropout,11,trainval,0.3104693140794224,0.6004086429552722,4.711203
yacht,dropout,11,test,0.3225806451612903,0.471548949903613,3.6699865
yacht,dropout,12,trainval,0.2527075812274368,0.5518472780311187,4.5597887
yacht,dropout,12,test,0.22580645161290322,0.6021507996250208,4.7631216
yacht,dropout,13,trainval,0.5740072202166066,0.6620561855756047,4.2429085
yacht,dropout,13,test,0.5806451612903226,0.7441704699658136,4.8835425
yacht,dropout,14,trainval,0.51985559566787,0.630500007183511,4.191763
yacht,dropout,14,test,0.6129032258064516,0.5687245719613926,3.6959136
yacht,dropout,15,trainval,0.5884476534296029,0.6476939174936973,4.1350937
yacht,dropout,15,test,0.6774193548387096,0.5534555098269913,3.5509338
yacht,dropout,16,trainval,0.2924187725631769,0.5807072278303693,4.2842207
yacht,dropout,16,test,0.3225806451612903,0.5200057445690642,4.2504735
yacht,dropout,17,trainval,0.6209386281588448,0.7278955004474098,4.658862
yacht,dropout,17,test,0.6451612903225806,0.49690674620894104,3.5550075
yacht,dropout,18,trainval,0.036101083032490974,0.4021592118649738,5.504708
yacht,dropout,18,test,0.0,0.485202417222036,5.828093
yacht,dropout,19,trainval,0.33574007220216606,0.6266929670791568,4.7103868
yacht,dropout,19,test,0.3225806451612903,0.7505041895365774,6.041732
yacht,ll_dropout,0,trainval,0.16967509025270758,0.07854911895918398,2.2980554
yacht,ll_dropout,0,test,0.3225806451612903,0.08502494135619847,1.9352508
yacht,ll_dropout,1,trainval,0.33212996389891697,0.11315626407655607,1.8070129
yacht,ll_dropout,1,test,0.2903225806451613,0.08876514806678765,1.5096632
yacht,ll_dropout,2,trainval,0.10108303249097472,0.2233170513502298,3.4941216
yacht,ll_dropout,2,test,0.06451612903225806,0.17971149705062273,2.659196
yacht,ll_dropout,3,trainval,0.19855595667870035,0.08341532706536416,1.9517956
yacht,ll_dropout,3,test,0.16129032258064516,0.07520380028003977,2.7102778
yacht,ll_dropout,4,trainval,0.11191335740072202,0.07310022162608734,1.4318203
yacht,ll_dropout,4,test,0.1935483870967742,0.09564382025042323,1.3685002
yacht,ll_dropout,5,trainval,0.1588447653429603,0.08342170999837753,2.3455172
yacht,ll_dropout,5,test,0.12903225806451613,0.0744419421341486,2.662502
yacht,ll_dropout,6,trainval,0.27075812274368233,0.098880267651535,2.1226342
yacht,ll_dropout,6,test,0.41935483870967744,0.06642426845106997,1.2131763
yacht,ll_dropout,7,trainval,0.10108303249097472,0.07472876245397439,1.5123333
yacht,ll_dropout,7,test,0.03225806451612903,0.05853851826397943,2.123613
yacht,ll_dropout,8,trainval,0.10469314079422383,0.08980399630936019,2.4838767
yacht,ll_dropout,8,test,0.03225806451612903,0.06750584109406398,2.0986743
yacht,ll_dropout,9,trainval,0.10108303249097472,0.05522964899812219,1.5985652
yacht,ll_dropout,9,test,0.03225806451612903,0.07801298162197579,1.5784303
yacht,ll_dropout,10,trainval,0.036101083032490974,0.05785029415289114,2.5283172
yacht,ll_dropout,10,test,0.0,0.0593669371548837,3.1869068
yacht,ll_dropout,11,trainval,0.37906137184115524,0.1168771393230021,3.461862
yacht,ll_dropout,11,test,0.41935483870967744,0.05984197549569339,2.149486
yacht,ll_dropout,12,trainval,0.30324909747292417,0.08015510422399097,1.0965989
yacht,ll_dropout,12,test,0.0967741935483871,0.08174409723447482,1.5071051
yacht,ll_dropout,13,trainval,0.23826714801444043,0.09672752416949462,1.7568722
yacht,ll_dropout,13,test,0.3870967741935484,0.12836960908619816,1.6611817
yacht,ll_dropout,14,trainval,0.5595667870036101,0.25404771012135685,2.925835
yacht,ll_dropout,14,test,0.4838709677419355,0.2609027838934968,3.3625202
yacht,ll_dropout,15,trainval,0.37545126353790614,0.15374728833376525,1.8579715
yacht,ll_dropout,15,test,0.4838709677419355,0.15663530178797214,1.7625672
yacht,ll_dropout,16,trainval,0.15162454873646208,0.22898946000760045,4.0880547
yacht,ll_dropout,16,test,0.25806451612903225,0.23115102205528648,2.9878328
yacht,ll_dropout,17,trainval,0.1371841155234657,0.09241738474916407,2.3466122
yacht,ll_dropout,17,test,0.06451612903225806,0.07665864589130561,2.0206654
yacht,ll_dropout,18,trainval,0.09025270758122744,0.06168987597903275,3.7199745
yacht,ll_dropout,18,test,0.12903225806451613,0.04010934830295573,4.193676
yacht,ll_dropout,19,trainval,0.11913357400722022,0.1778807449825735,5.600848
yacht,ll_dropout,19,test,0.16129032258064516,0.19720802346099198,8.433668
